Time Series Search Export,Search term,Search filters,,Last update of Central bank total assets data,Downloaded at,Source,Source URL,Download URL,About Central bank total assets
,,TOPIC:Topic,CBTA:Central bank statistics / Central bank total assets,2024-08-20,2024-11-17 07:59 CET,BIS,https://data.bis.org/topics/CBTA/data?filter=TIMESPAN%3D2023-11-17_2024-11-17,https://data.bis.org/topics/CBTA/data?filter=TIMESPAN%3D2023-11-17_2024-11-17&file_format=csv&format=long&split_frequencies=false&transposed=false&include=code%2Clabel,https://data.bis.org/topics/CBTA
,,TIMESPAN:Timespan,2023-11-17_2024-11-17:,,,,,,

DATAFLOW_ID:Dataflow ID,KEY:Timeseries Key,FREQ:Frequency,REF_AREA:Reference area,COMP_METHOD:Compilation methodology,UNIT_MEASURE:Unit of measure,CURRENCY:Currency,TRANSFORMATION:Transformation,Unit,Unit multiplier,TIME_PERIOD:Period,OBS_CONF:Confidentiality,OBS_PRE_BREAK:Pre-break value,OBS_STATUS:Status,OBS_VALUE:Value
"BIS,WS_CBTA,1.0",Q.ES.B.XDC.EUR.B,Q:Quarterly,ES:Spain,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),EUR:Euro,B:Adjusted for breaks,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-03-31,F:Free (free for publication),,A:Normal value,932.495
"BIS,WS_CBTA,1.0",Q.ES.B.XDC.EUR.B,Q:Quarterly,ES:Spain,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),EUR:Euro,B:Adjusted for breaks,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-06-30,F:Free (free for publication),,A:Normal value,929.167
"BIS,WS_CBTA,1.0",Q.ES.B.XDC.EUR.N,Q:Quarterly,ES:Spain,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),EUR:Euro,N:Non transformed data,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-03-31,F:Free (free for publication),,A:Normal value,932.495
"BIS,WS_CBTA,1.0",Q.ES.B.XDC.EUR.N,Q:Quarterly,ES:Spain,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),EUR:Euro,N:Non transformed data,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-06-30,F:Free (free for publication),,A:Normal value,929.167
"BIS,WS_CBTA,1.0",Q.ES.B.XDF_R_B1GQ._Z.B,Q:Quarterly,ES:Spain,B:BIS-spliced,XDF_R_B1GQ:Domestic currency  (incl. conversion to current currency made using a fixed parity or market exchange rate); ratio to GDP,_Z:Not applicable,B:Adjusted for breaks,Domestic currency  (incl. conversion to current currency made using a fixed parity or market exchange rate); ratio to GDP,Units,2024-03-31,F:Free (free for publication),,A:Normal value,62.882947401926
"BIS,WS_CBTA,1.0",Q.ES.B.XDF_R_B1GQ._Z.B,Q:Quarterly,ES:Spain,B:BIS-spliced,XDF_R_B1GQ:Domestic currency  (incl. conversion to current currency made using a fixed parity or market exchange rate); ratio to GDP,_Z:Not applicable,B:Adjusted for breaks,Domestic currency  (incl. conversion to current currency made using a fixed parity or market exchange rate); ratio to GDP,Units,2024-06-30,F:Free (free for publication),,A:Normal value,61.727186968537
"BIS,WS_CBTA,1.0",Q.FI.B.USD._Z.B,Q:Quarterly,FI:Finland,B:BIS-spliced,USD:US dollar,_Z:Not applicable,B:Adjusted for breaks,US dollar,Billions,2024-03-31,F:Free (free for publication),,A:Normal value,187.86687121075
"BIS,WS_CBTA,1.0",Q.FI.B.USD._Z.B,Q:Quarterly,FI:Finland,B:BIS-spliced,USD:US dollar,_Z:Not applicable,B:Adjusted for breaks,US dollar,Billions,2024-06-30,F:Free (free for publication),,A:Normal value,177.92061814947
"BIS,WS_CBTA,1.0",Q.FI.B.XDC.EUR.B,Q:Quarterly,FI:Finland,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),EUR:Euro,B:Adjusted for breaks,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-03-31,F:Free (free for publication),,A:Normal value,173.77385
"BIS,WS_CBTA,1.0",Q.FI.B.XDC.EUR.B,Q:Quarterly,FI:Finland,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),EUR:Euro,B:Adjusted for breaks,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-06-30,F:Free (free for publication),,A:Normal value,166.2033
"BIS,WS_CBTA,1.0",Q.FI.B.XDC.EUR.N,Q:Quarterly,FI:Finland,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),EUR:Euro,N:Non transformed data,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-03-31,F:Free (free for publication),,A:Normal value,173.77385
"BIS,WS_CBTA,1.0",Q.FI.B.XDC.EUR.N,Q:Quarterly,FI:Finland,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),EUR:Euro,N:Non transformed data,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-06-30,F:Free (free for publication),,A:Normal value,166.2033
"BIS,WS_CBTA,1.0",Q.FI.B.XDF_R_B1GQ._Z.B,Q:Quarterly,FI:Finland,B:BIS-spliced,XDF_R_B1GQ:Domestic currency  (incl. conversion to current currency made using a fixed parity or market exchange rate); ratio to GDP,_Z:Not applicable,B:Adjusted for breaks,Domestic currency  (incl. conversion to current currency made using a fixed parity or market exchange rate); ratio to GDP,Units,2024-03-31,F:Free (free for publication),,A:Normal value,63.069855476434
"BIS,WS_CBTA,1.0",Q.FR.B.USD._Z.B,Q:Quarterly,FR:France,B:BIS-spliced,USD:US dollar,_Z:Not applicable,B:Adjusted for breaks,US dollar,Billions,2024-03-31,F:Free (free for publication),,A:Normal value,1651.0458559283
"BIS,WS_CBTA,1.0",Q.FR.B.USD._Z.B,Q:Quarterly,FR:France,B:BIS-spliced,USD:US dollar,_Z:Not applicable,B:Adjusted for breaks,US dollar,Billions,2024-06-30,F:Free (free for publication),,A:Normal value,1600.5729315533
"BIS,WS_CBTA,1.0",Q.FR.B.XDC.EUR.B,Q:Quarterly,FR:France,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),EUR:Euro,B:Adjusted for breaks,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-03-31,F:Free (free for publication),,A:Normal value,1527.191
"BIS,WS_CBTA,1.0",Q.FR.B.XDC.EUR.B,Q:Quarterly,FR:France,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),EUR:Euro,B:Adjusted for breaks,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-06-30,F:Free (free for publication),,A:Normal value,1495.164
"BIS,WS_CBTA,1.0",Q.FR.B.XDC.EUR.N,Q:Quarterly,FR:France,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),EUR:Euro,N:Non transformed data,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-03-31,F:Free (free for publication),,A:Normal value,1527.191
"BIS,WS_CBTA,1.0",Q.FR.B.XDC.EUR.N,Q:Quarterly,FR:France,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),EUR:Euro,N:Non transformed data,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-06-30,F:Free (free for publication),,A:Normal value,1495.164
"BIS,WS_CBTA,1.0",Q.FR.B.XDF_R_B1GQ._Z.B,Q:Quarterly,FR:France,B:BIS-spliced,XDF_R_B1GQ:Domestic currency  (incl. conversion to current currency made using a fixed parity or market exchange rate); ratio to GDP,_Z:Not applicable,B:Adjusted for breaks,Domestic currency  (incl. conversion to current currency made using a fixed parity or market exchange rate); ratio to GDP,Units,2024-03-31,F:Free (free for publication),,A:Normal value,53.459353744295
"BIS,WS_CBTA,1.0",Q.FR.B.XDF_R_B1GQ._Z.B,Q:Quarterly,FR:France,B:BIS-spliced,XDF_R_B1GQ:Domestic currency  (incl. conversion to current currency made using a fixed parity or market exchange rate); ratio to GDP,_Z:Not applicable,B:Adjusted for breaks,Domestic currency  (incl. conversion to current currency made using a fixed parity or market exchange rate); ratio to GDP,Units,2024-06-30,F:Free (free for publication),,A:Normal value,51.925080501093
"BIS,WS_CBTA,1.0",Q.GB.B.USD._Z.B,Q:Quarterly,GB:United Kingdom,B:BIS-spliced,USD:US dollar,_Z:Not applicable,B:Adjusted for breaks,US dollar,Billions,2024-03-31,F:Free (free for publication),,A:Normal value,1166.5103153913
"BIS,WS_CBTA,1.0",Q.GB.B.USD._Z.B,Q:Quarterly,GB:United Kingdom,B:BIS-spliced,USD:US dollar,_Z:Not applicable,B:Adjusted for breaks,US dollar,Billions,2024-06-30,F:Free (free for publication),,A:Normal value,1161.9169280583
"BIS,WS_CBTA,1.0",Q.GB.B.XDC.GBP.B,Q:Quarterly,GB:United Kingdom,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),GBP:UK pound sterling,B:Adjusted for breaks,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-03-31,F:Free (free for publication),,A:Normal value,922.656
"BIS,WS_CBTA,1.0",Q.GB.B.XDC.GBP.B,Q:Quarterly,GB:United Kingdom,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),GBP:UK pound sterling,B:Adjusted for breaks,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-06-30,F:Free (free for publication),,A:Normal value,918.658
"BIS,WS_CBTA,1.0",Q.GB.B.XDC.GBP.N,Q:Quarterly,GB:United Kingdom,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),GBP:UK pound sterling,N:Non transformed data,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-03-31,F:Free (free for publication),,A:Normal value,922.656
"BIS,WS_CBTA,1.0",Q.GB.B.XDC.GBP.N,Q:Quarterly,GB:United Kingdom,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),GBP:UK pound sterling,N:Non transformed data,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-06-30,F:Free (free for publication),,A:Normal value,918.658
"BIS,WS_CBTA,1.0",Q.GB.B.XDF_R_B1GQ._Z.B,Q:Quarterly,GB:United Kingdom,B:BIS-spliced,XDF_R_B1GQ:Domestic currency  (incl. conversion to current currency made using a fixed parity or market exchange rate); ratio to GDP,_Z:Not applicable,B:Adjusted for breaks,Domestic currency  (incl. conversion to current currency made using a fixed parity or market exchange rate); ratio to GDP,Units,2024-03-31,F:Free (free for publication),,A:Normal value,34.261740692315
"BIS,WS_CBTA,1.0",Q.GB.B.XDF_R_B1GQ._Z.B,Q:Quarterly,GB:United Kingdom,B:BIS-spliced,XDF_R_B1GQ:Domestic currency  (incl. conversion to current currency made using a fixed parity or market exchange rate); ratio to GDP,_Z:Not applicable,B:Adjusted for breaks,Domestic currency  (incl. conversion to current currency made using a fixed parity or market exchange rate); ratio to GDP,Units,2024-06-30,F:Free (free for publication),,A:Normal value,33.85891314812
"BIS,WS_CBTA,1.0",Q.GR.B.USD._Z.B,Q:Quarterly,GR:Greece,B:BIS-spliced,USD:US dollar,_Z:Not applicable,B:Adjusted for breaks,US dollar,Billions,2024-03-31,F:Free (free for publication),,A:Normal value,238.54466671856
"BIS,WS_CBTA,1.0",Q.GR.B.USD._Z.B,Q:Quarterly,GR:Greece,B:BIS-spliced,USD:US dollar,_Z:Not applicable,B:Adjusted for breaks,US dollar,Billions,2024-06-30,F:Free (free for publication),,A:Normal value,237.0011871844
"BIS,WS_CBTA,1.0",Q.GR.B.XDC.EUR.B,Q:Quarterly,GR:Greece,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),EUR:Euro,B:Adjusted for breaks,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-03-31,F:Free (free for publication),,A:Normal value,220.65
"BIS,WS_CBTA,1.0",Q.GR.B.XDC.EUR.B,Q:Quarterly,GR:Greece,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),EUR:Euro,B:Adjusted for breaks,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-06-30,F:Free (free for publication),,A:Normal value,221.393
"BIS,WS_CBTA,1.0",Q.GR.B.XDC.EUR.N,Q:Quarterly,GR:Greece,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),EUR:Euro,N:Non transformed data,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-03-31,F:Free (free for publication),,A:Normal value,220.65
"BIS,WS_CBTA,1.0",Q.GR.B.XDC.EUR.N,Q:Quarterly,GR:Greece,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),EUR:Euro,N:Non transformed data,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-06-30,F:Free (free for publication),,A:Normal value,221.393
"BIS,WS_CBTA,1.0",Q.GR.B.XDF_R_B1GQ._Z.B,Q:Quarterly,GR:Greece,B:BIS-spliced,XDF_R_B1GQ:Domestic currency  (incl. conversion to current currency made using a fixed parity or market exchange rate); ratio to GDP,_Z:Not applicable,B:Adjusted for breaks,Domestic currency  (incl. conversion to current currency made using a fixed parity or market exchange rate); ratio to GDP,Units,2024-03-31,F:Free (free for publication),,A:Normal value,99.064888512154
"BIS,WS_CBTA,1.0",Q.HK.B.USD._Z.B,Q:Quarterly,HK:Hong Kong SAR,B:BIS-spliced,USD:US dollar,_Z:Not applicable,B:Adjusted for breaks,US dollar,Billions,2024-03-31,F:Free (free for publication),,A:Normal value,519.34641719004
"BIS,WS_CBTA,1.0",Q.HK.B.USD._Z.B,Q:Quarterly,HK:Hong Kong SAR,B:BIS-spliced,USD:US dollar,_Z:Not applicable,B:Adjusted for breaks,US dollar,Billions,2024-06-30,F:Free (free for publication),,A:Normal value,509.49125315634
"BIS,WS_CBTA,1.0",Q.HK.B.XDC.HKD.B,Q:Quarterly,HK:Hong Kong SAR,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),HKD:Hong Kong dollar,B:Adjusted for breaks,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-03-31,F:Free (free for publication),,A:Normal value,4063.786
"BIS,WS_CBTA,1.0",Q.HK.B.XDC.HKD.B,Q:Quarterly,HK:Hong Kong SAR,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),HKD:Hong Kong dollar,B:Adjusted for breaks,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-06-30,F:Free (free for publication),,A:Normal value,3978.553
"BIS,WS_CBTA,1.0",Q.HK.B.XDC.HKD.N,Q:Quarterly,HK:Hong Kong SAR,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),HKD:Hong Kong dollar,N:Non transformed data,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-03-31,F:Free (free for publication),,A:Normal value,4063.786
"BIS,WS_CBTA,1.0",Q.HK.B.XDC.HKD.N,Q:Quarterly,HK:Hong Kong SAR,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),HKD:Hong Kong dollar,N:Non transformed data,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-06-30,F:Free (free for publication),,A:Normal value,3978.553
"BIS,WS_CBTA,1.0",Q.HK.B.XDF_R_B1GQ._Z.B,Q:Quarterly,HK:Hong Kong SAR,B:BIS-spliced,XDF_R_B1GQ:Domestic currency  (incl. conversion to current currency made using a fixed parity or market exchange rate); ratio to GDP,_Z:Not applicable,B:Adjusted for breaks,Domestic currency  (incl. conversion to current currency made using a fixed parity or market exchange rate); ratio to GDP,Units,2024-03-31,F:Free (free for publication),,A:Normal value,134.13499939712
"BIS,WS_CBTA,1.0",Q.HK.B.XDF_R_B1GQ._Z.B,Q:Quarterly,HK:Hong Kong SAR,B:BIS-spliced,XDF_R_B1GQ:Domestic currency  (incl. conversion to current currency made using a fixed parity or market exchange rate); ratio to GDP,_Z:Not applicable,B:Adjusted for breaks,Domestic currency  (incl. conversion to current currency made using a fixed parity or market exchange rate); ratio to GDP,Units,2024-06-30,F:Free (free for publication),,A:Normal value,128.97279376473
"BIS,WS_CBTA,1.0",Q.HR.B.USD._Z.B,Q:Quarterly,HR:Croatia,B:BIS-spliced,USD:US dollar,_Z:Not applicable,B:Adjusted for breaks,US dollar,Billions,2024-03-31,F:Free (free for publication),,A:Normal value,47.516497582661
"BIS,WS_CBTA,1.0",Q.HR.B.USD._Z.B,Q:Quarterly,HR:Croatia,B:BIS-spliced,USD:US dollar,_Z:Not applicable,B:Adjusted for breaks,US dollar,Billions,2024-06-30,F:Free (free for publication),,A:Normal value,47.115912660053
"BIS,WS_CBTA,1.0",Q.HR.B.XDC.HRK.B,Q:Quarterly,HR:Croatia,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),HRK:Croatian kuna,B:Adjusted for breaks,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-03-31,F:Free (free for publication),,A:Normal value,43.952
"BIS,WS_CBTA,1.0",Q.HR.B.XDC.HRK.B,Q:Quarterly,HR:Croatia,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),HRK:Croatian kuna,B:Adjusted for breaks,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-06-30,F:Free (free for publication),,A:Normal value,44.013
"BIS,WS_CBTA,1.0",Q.HR.B.XDC.HRK.N,Q:Quarterly,HR:Croatia,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),HRK:Croatian kuna,N:Non transformed data,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-03-31,F:Free (free for publication),,A:Normal value,43.952
"BIS,WS_CBTA,1.0",Q.HR.B.XDC.HRK.N,Q:Quarterly,HR:Croatia,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),HRK:Croatian kuna,N:Non transformed data,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-06-30,F:Free (free for publication),,A:Normal value,44.013
"BIS,WS_CBTA,1.0",Q.HR.B.XDF_R_B1GQ._Z.B,Q:Quarterly,HR:Croatia,B:BIS-spliced,XDF_R_B1GQ:Domestic currency  (incl. conversion to current currency made using a fixed parity or market exchange rate); ratio to GDP,_Z:Not applicable,B:Adjusted for breaks,Domestic currency  (incl. conversion to current currency made using a fixed parity or market exchange rate); ratio to GDP,Units,2024-03-31,F:Free (free for publication),,A:Normal value,56.128091374163
"BIS,WS_CBTA,1.0",Q.HU.B.USD._Z.B,Q:Quarterly,HU:Hungary,B:BIS-spliced,USD:US dollar,_Z:Not applicable,B:Adjusted for breaks,US dollar,Billions,2024-03-31,F:Free (free for publication),,A:Normal value,81.05074473775
"BIS,WS_CBTA,1.0",Q.HU.B.USD._Z.B,Q:Quarterly,HU:Hungary,B:BIS-spliced,USD:US dollar,_Z:Not applicable,B:Adjusted for breaks,US dollar,Billions,2024-06-30,F:Free (free for publication),,A:Normal value,79.884443656828
"BIS,WS_CBTA,1.0",Q.HU.B.XDC.HUF.B,Q:Quarterly,HU:Hungary,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),HUF:Hungarian forint,B:Adjusted for breaks,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-03-31,F:Free (free for publication),,A:Normal value,29632.89
"BIS,WS_CBTA,1.0",Q.HU.B.XDC.HUF.B,Q:Quarterly,HU:Hungary,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),HUF:Hungarian forint,B:Adjusted for breaks,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-06-30,F:Free (free for publication),,A:Normal value,29483.74
"BIS,WS_CBTA,1.0",Q.HU.B.XDC.HUF.N,Q:Quarterly,HU:Hungary,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),HUF:Hungarian forint,N:Non transformed data,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-03-31,F:Free (free for publication),,A:Normal value,29632.89
"BIS,WS_CBTA,1.0",Q.HU.B.XDC.HUF.N,Q:Quarterly,HU:Hungary,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),HUF:Hungarian forint,N:Non transformed data,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-06-30,F:Free (free for publication),,A:Normal value,29483.74
"BIS,WS_CBTA,1.0",Q.HU.B.XDF_R_B1GQ._Z.B,Q:Quarterly,HU:Hungary,B:BIS-spliced,XDF_R_B1GQ:Domestic currency  (incl. conversion to current currency made using a fixed parity or market exchange rate); ratio to GDP,_Z:Not applicable,B:Adjusted for breaks,Domestic currency  (incl. conversion to current currency made using a fixed parity or market exchange rate); ratio to GDP,Units,2024-03-31,F:Free (free for publication),,A:Normal value,38.606010413627
"BIS,WS_CBTA,1.0",Q.ID.B.USD._Z.B,Q:Quarterly,ID:Indonesia,B:BIS-spliced,USD:US dollar,_Z:Not applicable,B:Adjusted for breaks,US dollar,Billions,2024-03-31,F:Free (free for publication),,A:Normal value,248.27794919363
"BIS,WS_CBTA,1.0",Q.ID.B.XDC.IDR.B,Q:Quarterly,ID:Indonesia,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),IDR:Indonesian rupiah,B:Adjusted for breaks,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-03-31,F:Free (free for publication),,A:Normal value,3940357.7617
"BIS,WS_CBTA,1.0",Q.ID.B.XDC.IDR.N,Q:Quarterly,ID:Indonesia,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),IDR:Indonesian rupiah,N:Non transformed data,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-03-31,F:Free (free for publication),,A:Normal value,3940357.7617
"BIS,WS_CBTA,1.0",Q.ID.B.XDF_R_B1GQ._Z.B,Q:Quarterly,ID:Indonesia,B:BIS-spliced,XDF_R_B1GQ:Domestic currency  (incl. conversion to current currency made using a fixed parity or market exchange rate); ratio to GDP,_Z:Not applicable,B:Adjusted for breaks,Domestic currency  (incl. conversion to current currency made using a fixed parity or market exchange rate); ratio to GDP,Units,2024-03-31,F:Free (free for publication),,A:Normal value,18.664202077772
"BIS,WS_CBTA,1.0",Q.IE.B.USD._Z.B,Q:Quarterly,IE:Ireland,B:BIS-spliced,USD:US dollar,_Z:Not applicable,B:Adjusted for breaks,US dollar,Billions,2024-03-31,F:Free (free for publication),,A:Normal value,187.22377900591
"BIS,WS_CBTA,1.0",Q.IE.B.USD._Z.B,Q:Quarterly,IE:Ireland,B:BIS-spliced,USD:US dollar,_Z:Not applicable,B:Adjusted for breaks,US dollar,Billions,2024-06-30,F:Free (free for publication),,A:Normal value,193.99599418933
"BIS,WS_CBTA,1.0",Q.IE.B.XDC.EUR.B,Q:Quarterly,IE:Ireland,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),EUR:Euro,B:Adjusted for breaks,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-03-31,F:Free (free for publication),,A:Normal value,173.179
"BIS,WS_CBTA,1.0",Q.IE.B.XDC.EUR.B,Q:Quarterly,IE:Ireland,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),EUR:Euro,B:Adjusted for breaks,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-06-30,F:Free (free for publication),,A:Normal value,181.22
"BIS,WS_CBTA,1.0",Q.IE.B.XDC.EUR.N,Q:Quarterly,IE:Ireland,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),EUR:Euro,N:Non transformed data,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-03-31,F:Free (free for publication),,A:Normal value,173.179
"BIS,WS_CBTA,1.0",Q.IE.B.XDC.EUR.N,Q:Quarterly,IE:Ireland,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),EUR:Euro,N:Non transformed data,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-06-30,F:Free (free for publication),,A:Normal value,181.22
"BIS,WS_CBTA,1.0",Q.IE.B.XDF_R_B1GQ._Z.B,Q:Quarterly,IE:Ireland,B:BIS-spliced,XDF_R_B1GQ:Domestic currency  (incl. conversion to current currency made using a fixed parity or market exchange rate); ratio to GDP,_Z:Not applicable,B:Adjusted for breaks,Domestic currency  (incl. conversion to current currency made using a fixed parity or market exchange rate); ratio to GDP,Units,2024-03-31,F:Free (free for publication),,A:Normal value,33.919953305442
"BIS,WS_CBTA,1.0",Q.IL.B.USD._Z.B,Q:Quarterly,IL:Israel,B:BIS-spliced,USD:US dollar,_Z:Not applicable,B:Adjusted for breaks,US dollar,Billions,2024-03-31,F:Free (free for publication),,A:Normal value,245.02688285226
"BIS,WS_CBTA,1.0",Q.IL.B.XDC.ILS.B,Q:Quarterly,IL:Israel,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),ILS:Israeli shekel,B:Adjusted for breaks,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-03-31,F:Free (free for publication),,A:Normal value,902.028
"BIS,WS_CBTA,1.0",Q.IL.B.XDC.ILS.N,Q:Quarterly,IL:Israel,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),ILS:Israeli shekel,N:Non transformed data,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-03-31,F:Free (free for publication),,A:Normal value,902.028
"BIS,WS_CBTA,1.0",Q.IL.B.XDF_R_B1GQ._Z.B,Q:Quarterly,IL:Israel,B:BIS-spliced,XDF_R_B1GQ:Domestic currency  (incl. conversion to current currency made using a fixed parity or market exchange rate); ratio to GDP,_Z:Not applicable,B:Adjusted for breaks,Domestic currency  (incl. conversion to current currency made using a fixed parity or market exchange rate); ratio to GDP,Units,2024-03-31,F:Free (free for publication),,A:Normal value,47.323962815013
"BIS,WS_CBTA,1.0",Q.IN.B.USD._Z.B,Q:Quarterly,IN:India,B:BIS-spliced,USD:US dollar,_Z:Not applicable,B:Adjusted for breaks,US dollar,Billions,2024-03-31,F:Free (free for publication),,A:Normal value,847.90892999171
"BIS,WS_CBTA,1.0",Q.IN.B.USD._Z.B,Q:Quarterly,IN:India,B:BIS-spliced,USD:US dollar,_Z:Not applicable,B:Adjusted for breaks,US dollar,Billions,2024-06-30,F:Free (free for publication),,A:Normal value,826.89721339673
"BIS,WS_CBTA,1.0",Q.IN.B.XDC.INR.B,Q:Quarterly,IN:India,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),INR:Indian rupee,B:Adjusted for breaks,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-03-31,F:Free (free for publication),,A:Normal value,70694.24
"BIS,WS_CBTA,1.0",Q.IN.B.XDC.INR.B,Q:Quarterly,IN:India,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),INR:Indian rupee,B:Adjusted for breaks,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-06-30,F:Free (free for publication),,A:Normal value,68939.9
"BIS,WS_CBTA,1.0",Q.IN.B.XDC.INR.N,Q:Quarterly,IN:India,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),INR:Indian rupee,N:Non transformed data,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-03-31,F:Free (free for publication),,A:Normal value,70694.24
